,Pulse,Op.Cam,Time,Exp.Cam,Comments
198,99516,KLDT-O5WB,42.29949,KLDT-E5WC,Relatively bright blue flash in divertor zone.
199,99516,KLDT-O5WB,42.29949,KLDT-E5WD,Relatively bright blue flash in divertor zone.
200,99516,KLDT-O5WB,42.29949,KLDT-E5WE,Relatively bright blue flash in divertor zone.
201,99512,KLDT-O5WB,42.00507,KLDT-E5WC,Multiple UFos in teh divertor and lower part of the main chamber for 7 frames
202,99512,KLDT-O5WB,42.00507,KLDT-E5WD,Multiple UFos in teh divertor and lower part of the main chamber for 7 frames
203,99512,KLDT-O5WB,42.00507,KLDT-E5WE,Multiple UFos in teh divertor and lower part of the main chamber for 7 frames
204,99511,KLDT-O5WB,46.68408,KLDT-E5WC,"Particles ""falling out"" of the NBI Oct 4, just before the disruption"
205,99511,KLDT-O5WB,46.68408,KLDT-E5WD,"Particles ""falling out"" of the NBI Oct 4, just before the disruption"
206,99511,KLDT-O5WB,46.68408,KLDT-E5WE,"Particles ""falling out"" of the NBI Oct 4, just before the disruption"
207,99486,KLDT-O5WB,60.15374,KLDT-E5WC,From outer and inner wall. SC and SL do not think that cleaning pulse is required
208,99486,KLDT-O5WB,60.15374,KLDT-E5WD,From outer and inner wall. SC and SL do not think that cleaning pulse is required
209,99455,KLDT-O5WB,50.46416,KLDT-E5WC,Lots and lots of UFOs in the divertor and in the Be Reionization Plate
210,99455,KLDT-O5WB,50.46416,KLDT-E5WD,Lots and lots of UFOs in the divertor and in the Be Reionization Plate
211,99453,KLDT-O5WB,47.32892,KLDT-E5WC,large number of UFOs in the divertor (frame: 232)
212,99453,KLDT-O5WB,47.32892,KLDT-E5WD,large number of UFOs in the divertor (frame: 232)
213,99453,KLDT-O5WB,47.32892,KLDT-E5WE,large number of UFOs in the divertor (frame: 232)
214,99450,KLDT-O5WB,49.50994,KLDT-E5WC,Plasma too close to inner wall (single frame = 286)
215,99450,KLDT-O5WB,49.50994,KLDT-E5WD,Plasma too close to inner wall (single frame = 286)
216,99450,KLDT-O5WB,49.50994,KLDT-E5WE,Plasma too close to inner wall (single frame = 286)
217,99381,KLDT-O5WB,55.52,KLDT-E5WC,UFOs coming from the outer wall (frames 436-444). Spectroscopy shows Ti.
218,99381,KLDT-O5WB,55.52,KLDT-E5WD,UFOs coming from the outer wall (frames 436-444). Spectroscopy shows Ti.
219,99381,KLDT-O5WB,55.52,KLDT-E5WE,UFOs coming from the outer wall (frames 436-444). Spectroscopy shows Ti.
220,99380,KLDT-O5WB,50.76,KLDT-E5WC,UFOs near the inner wall.
221,99380,KLDT-O5WB,50.76,KLDT-E5WD,UFOs near the inner wall.
222,99380,KLDT-O5WB,50.76,KLDT-E5WE,UFOs near the inner wall.
223,99366,KLDT-O5WB,57.55517,KLDT-E5WC,Several UFOs on op cam over a few frames
224,99366,KLDT-O5WB,57.55517,KLDT-E5WD,Several UFOs on op cam over a few frames
225,99366,KLDT-O5WB,57.55517,KLDT-E5WE,Several UFOs on op cam over a few frames
226,99359,KLDT-O5WB,49.79129,KLDT-E5WC,A bright spot in the top where titanium is often seen (starts previous frame).
227,99359,KLDT-O5WB,49.79129,KLDT-E5WD,A bright spot in the top where titanium is often seen (starts previous frame).
228,99359,KLDT-O5WB,49.79129,KLDT-E5WE,A bright spot in the top where titanium is often seen (starts previous frame).
229,99358,KLDT-O5WB,53.23417,KLDT-E5WC,Bright spot seems to rise up from the divertor area.
230,99358,KLDT-O5WB,53.23417,KLDT-E5WD,Bright spot seems to rise up from the divertor area.
231,99358,KLDT-O5WB,53.23417,KLDT-E5WE,Bright spot seems to rise up from the divertor area.
232,99341,KLDT-O5WB,48.40691,KLDT-E5WC,Same type of small ufos from top
233,99341,KLDT-O5WB,48.40691,KLDT-E5WD,Same type of small ufos from top
234,99341,KLDT-O5WB,48.40691,KLDT-E5WE,Same type of small ufos from top
235,99340,KLDT-O5WB,49.46257,KLDT-E5WD,"multiple small UFOs fall from top of machine during kicks. Larger ones might be Al, based on spectroscopy."
236,99340,KLDT-O5WB,49.46257,KLDT-E5WE,"multiple small UFOs fall from top of machine during kicks. Larger ones might be Al, based on spectroscopy."
237,99339,KLDT-O5WB,48.95513,KLDT-E5WC,Many small UFOs during kicks. Mostly coming from top. Hard to tell what it is from spectroscopy.
238,99339,KLDT-O5WB,48.95513,KLDT-E5WD,Many small UFOs during kicks. Mostly coming from top. Hard to tell what it is from spectroscopy.
239,99339,KLDT-O5WB,48.95513,KLDT-E5WE,Many small UFOs during kicks. Mostly coming from top. Hard to tell what it is from spectroscopy.
240,99337,KLDT-O5WB,42.25205,KLDT-E5WC,"Small UFOs close to Divertor tile 7/8. More later in the pulse at 47.95 (frame 247) and up to the end of the pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp."
241,99337,KLDT-O5WB,42.25205,KLDT-E5WD,"Small UFOs close to Divertor tile 7/8. More later in the pulse at 47.95 (frame 247) and up to the end of the pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp."
242,99337,KLDT-O5WB,42.25205,KLDT-E5WE,"Small UFOs close to Divertor tile 7/8. More later in the pulse at 47.95 (frame 247) and up to the end of the pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp."
243,99336,KLDT-O5WB,48.83119,KLDT-E5WC,UFOs close to the 4B limiter. Also visible on KLDT-E5WD @48.73750 (Frame 778). More later @51.64. Nothing obvious from spettroscopy.
244,99336,KLDT-O5WB,48.83119,KLDT-E5WD,UFOs close to the 4B limiter. Also visible on KLDT-E5WD @48.73750 (Frame 778). More later @51.64. Nothing obvious from spettroscopy.
245,99336,KLDT-O5WB,48.83119,KLDT-E5WE,UFOs close to the 4B limiter. Also visible on KLDT-E5WD @48.73750 (Frame 778). More later @51.64. Nothing obvious from spettroscopy.
246,99335,KLDT-O5WB,48.59999,KLDT-E5WC,"UFOs starting at 48.59 and lasting the whole pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp."
247,99335,KLDT-O5WB,48.59999,KLDT-E5WD,"UFOs starting at 48.59 and lasting the whole pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp."
248,99335,KLDT-O5WB,48.59999,KLDT-E5WE,"UFOs starting at 48.59 and lasting the whole pulse. Signs of Titanium during pulse. Do not use standard set, but look for T210/T210 on jetdsp."
249,99333,KLDT-O5WB,41.19643,KLDT-E5WC,"UFO at the top. UFO also seen on KLDT-E5WD, but is seems in a different location."
250,99333,KLDT-O5WB,41.19643,KLDT-E5WD,"UFO at the top. UFO also seen on KLDT-E5WD, but is seems in a different location."
251,99333,KLDT-O5WB,41.19643,KLDT-E5WE,"UFO at the top. UFO also seen on KLDT-E5WD, but is seems in a different location."
252,99331,KLDT-O5WB,41.17042,KLDT-E5WC,UFOs at the top
253,99331,KLDT-O5WB,41.17042,KLDT-E5WD,UFOs at the top
254,99331,KLDT-O5WB,41.17042,KLDT-E5WE,UFOs at the top
255,99330,KLDT-O5WB,42.85596,KLDT-E5WC,SL thinks that these UFOs stopped the pulse. UFOs also seen on KLDT- E5WD.
256,99330,KLDT-O5WB,42.85596,KLDT-E5WD,SL thinks that these UFOs stopped the pulse. UFOs also seen on KLDT- E5WD.
257,99330,KLDT-O5WB,42.85596,KLDT-E5WE,SL thinks that these UFOs stopped the pulse. UFOs also seen on KLDT- E5WD.
258,99313,KLDT-O5WB,63.773,KLDT-E5WD,Debris again in the termination phase of the plasma
259,99312,KLDT-O5WB,66.3,KLDT-E5WD,SL stated that his was as a result of the thermal quench at the end of the pulse. DC couldn't identify any lage peak in th e diagnostic traces which would identify what it was.
260,99273,KLDT-O5WB,41.63723,KLDT-E5WC,UFOs near the divertor shortly after the X-point formation
261,99273,KLDT-O5WB,41.63723,KLDT-E5WD,UFOs near the divertor shortly after the X-point formation
262,99273,KLDT-O5WB,41.63723,KLDT-E5WE,UFOs near the divertor shortly after the X-point formation
263,99267,KLDT-O5WB,51.65,KLDT-E5WC,"frame340-341,379"
264,99267,KLDT-O5WB,51.65,KLDT-E5WD,"frame340-341,379"
265,99267,KLDT-O5WB,51.65,KLDT-E5WE,"frame340-341,379"
266,99206,KLDT-O5WB,47.107,KLDT-E5WD,UFOs. Also seen on KLDT- E5WD@47.025. No clear from spettroscopy if this is berillium.
267,99206,KLDT-O5WB,47.107,KLDT-E5WE,UFOs. Also seen on KLDT- E5WD@47.025. No clear from spettroscopy if this is berillium.
268,99198,KLDT-O5WB,48.029,KLDT-E5WD,Possibe UFO cloud after the disruption near Octant 2?
269,99195,KLDT-O5WB,46.9,KLDT-E5WD,Incredibly bad divertor UFOs at disruption. Looks like a very extreme divertor de-conditioning event. Visible on all cameras.
270,99195,KLDT-O5WB,46.9,KLDT-E5WE,Incredibly bad divertor UFOs at disruption. Looks like a very extreme divertor de-conditioning event. Visible on all cameras.
271,99159,KLDT-O5WB,46.60125,KLDT-E5WC,Outboard side UFOs (Beion/NBI region)
272,99159,KLDT-O5WB,46.60125,KLDT-E5WD,Outboard side UFOs (Beion/NBI region)
273,99159,KLDT-O5WB,46.60125,KLDT-E5WE,Outboard side UFOs (Beion/NBI region)
274,99149,KLDT-O5WB,52.32,KLDT-E5WC,frame 356-368 a lot of UFOs during the disruption
275,99149,KLDT-O5WB,52.32,KLDT-E5WD,frame 356-368 a lot of UFOs during the disruption
276,99094,KLDT-O5WB,58.61717,KLDT-E5WD,Location: divertor region outer side. Ivor confirmed that it was Titanium.
277,99031,KLDT-O5WB,66.6483,KLDT-E5WC,Frame: 713 - cluster of particles showing on the outer wall. Nothing shown from spectroscopy
278,99031,KLDT-O5WB,66.6483,KLDT-E5WD,Frame: 713 - cluster of particles showing on the outer wall. Nothing shown from spectroscopy
279,99028,KLDT-O5WB,66.95475,KLDT-E5WD,Few UFOs very likely coming from WOPL during floppy disruption
280,99027,KLDT-O5WB,66.50027,KLDT-E5WD,Several UFOs during floppy disruption (looks like coming from WOPL)
281,99026,KLDT-O5WB,66.61983,KLDT-E5WD,Several UFOs during floppy disruption
282,99024,KLDT-O5WB,64.76051,KLDT-E5WD,Several UFOs during disruption seen also on KLDT-E5WD camera
283,99023,KLDT-O5WB,65.44655,KLDT-E5WD,Several UFOs during floppy disruption
284,99022,KLDT-O5WB,66.53946,KLDT-E5WD,Several UFOs during floppy disruption looks like they coming from WOPL or REION plate (seen also a bit on camera KLDT-P5WA )
285,99016,KLDT-O5WB,48.15845,KLDT-E5WD,Lots of UFOs during the disruption
286,99016,KLDT-O5WB,41.93541,KLDT-E5WD,Lots of UFOs flying around the vessel near the divertor seen also on camera KL11-P1DB
287,98999,KLDT-O5WB,47.819,KLDT-E5WC,UFO from the top at about the same time as a sharp radiation spike + X-point MARFE. Another form outboard side slightly later.
288,98995,KLDT-O5WB,41.7717,KLDT-E5WC,"UFO(s) at x-point formation, looks like maybe from tiles 1/3 ?"
289,98995,KLDT-O5WB,41.7717,KLDT-E5WD,"UFO(s) at x-point formation, looks like maybe from tiles 1/3 ?"
290,98938,KLDT-O5WB,50.092,KLDT-E5WC,"Heavy sprinkling of UFOs from the top, as usual for kick pulses."
291,98938,KLDT-O5WB,50.092,KLDT-E5WD,"Heavy sprinkling of UFOs from the top, as usual for kick pulses."
292,98938,KLDT-O5WB,50.092,KLDT-E5WE,"Heavy sprinkling of UFOs from the top, as usual for kick pulses."
293,98925,KLDT-O5WB,48.44996,KLDT-E5WC,Several UFOs from Upper Dumplates and outer wall
294,98925,KLDT-O5WB,48.44996,KLDT-E5WD,Several UFOs from Upper Dumplates and outer wall
295,98924,KLDT-O5WB,48.51712,KLDT-E5WC,"Several UFOs from Upper Dumplates and outer wall, a large UFOs coming very likely from wOPL at 50.444s and from LH antena at 52.5319s"
296,98924,KLDT-O5WB,48.51712,KLDT-E5WD,"Several UFOs from Upper Dumplates and outer wall, a large UFOs coming very likely from wOPL at 50.444s and from LH antena at 52.5319s"
297,98923,KLDT-O5WB,48.89357,KLDT-E5WC,Confirm by DC that they are Ti (starting frame: 271)
298,98923,KLDT-O5WB,48.89357,KLDT-E5WD,Confirm by DC that they are Ti (starting frame: 271)
299,98923,KLDT-O5WB,48.89357,KLDT-E5WE,Confirm by DC that they are Ti (starting frame: 271)
300,98921,KLDT-O5WB,50.08087,KLDT-E5WC,Several UFOs from Upper Dumplates and outer wall Time period: 50s-52s. Possibly Ti and Cu?
301,98921,KLDT-O5WB,50.08087,KLDT-E5WD,Several UFOs from Upper Dumplates and outer wall Time period: 50s-52s. Possibly Ti and Cu?
302,98921,KLDT-O5WB,50.08087,KLDT-E5WC,Several UFOs from Upper Dumplates and outer wall Time period: 50s-52s
303,98921,KLDT-O5WB,50.08087,KLDT-E5WD,Several UFOs from Upper Dumplates and outer wall Time period: 50s-52s
304,98895,KLDT-O5WB,48.59859,KLDT-E5WC,"Lots of UFOs from outer wall, inner wall and upper dump plates"
305,98895,KLDT-O5WB,48.59859,KLDT-E5WD,"Lots of UFOs from outer wall, inner wall and upper dump plates"
306,98895,KLDT-O5WB,48.59859,KLDT-E5WE,"Lots of UFOs from outer wall, inner wall and upper dump plates"
307,98894,KLDT-O5WB,50.14695,KLDT-E5WC,Large number of UFOS from outer wall and upper dum plates (Frames: 268-315)
308,98894,KLDT-O5WB,50.14695,KLDT-E5WD,Large number of UFOS from outer wall and upper dum plates (Frames: 268-315)
309,98894,KLDT-O5WB,50.14695,KLDT-E5WE,Large number of UFOS from outer wall and upper dum plates (Frames: 268-315)
310,98820,KLDT-O5WB,52.57675,KLDT-E5WD,"UFO. 2 frames, fairly large turns from red to blue/white"
311,98795,KLDT-O5WB,52.79986,KLDT-E5WC,Blue UFO near IWGL 3Z. Possibly corroborated by KLDT-E5WD at 52.71s.
312,98795,KLDT-O5WB,52.79986,KLDT-E5WD,Blue UFO near IWGL 3Z. Possibly corroborated by KLDT-E5WD at 52.71s.
313,98795,KLDT-O5WB,52.79986,KLDT-E5WE,Blue UFO near IWGL 3Z. Possibly corroborated by KLDT-E5WD at 52.71s.
314,98793,KLDT-O5WB,50.0645,KLDT-E5WC,Many blue UFOs flying around at the disruption. Corroborated by KLDT-E5WD with the Be II filter.
315,98793,KLDT-O5WB,50.0645,KLDT-E5WD,Many blue UFOs flying around at the disruption. Corroborated by KLDT-E5WD with the Be II filter.
316,98793,KLDT-O5WB,50.0645,KLDT-E5WE,Many blue UFOs flying around at the disruption. Corroborated by KLDT-E5WD with the Be II filter.
317,98786,KLDT-O5WB,57.53,KLDT-E5WC,Big UFO near mushrooms over 4D outer limiter (2 frames).
318,98786,KLDT-O5WB,57.53,KLDT-E5WD,Big UFO near mushrooms over 4D outer limiter (2 frames).
319,98586,KLDT-O5WB,55.5349,KLDT-E5WD,UFO during termination.
320,98570,KLDT-O5WB,49.322,KLDT-E5WD,Small blue UFO on the divertor also visible in KLDT-E5WD at frame 818 and 823
321,98570,KLDT-O5WB,49.322,KLDT-E5WE,Small blue UFO on the divertor also visible in KLDT-E5WD at frame 818 and 823
322,98502,KLDT-O5WB,41.47,KLDT-E5WC,UFO bouncing around the divertor visible on wide angle around x- point formation.
323,98502,KLDT-O5WB,41.47,KLDT-E5WD,UFO bouncing around the divertor visible on wide angle around x- point formation.
324,98448,KLDT-O5WB,58.6,KLDT-E5WC,Blue-ish UFOclose to 4D limiter. Not sure it is a UFO or the plasma. No clear spikes from spectroscopy data.
325,98448,KLDT-O5WB,58.6,KLDT-E5WD,Blue-ish UFOclose to 4D limiter. Not sure it is a UFO or the plasma. No clear spikes from spectroscopy data.
326,98348,KLDT-O5WB,41.15694,KLDT-E5WD,"Bright flashes in the upper part, for 6 frames"
327,98346,KLDT-O5WB,41.3729,KLDT-E5WD,Multiple UFOs within the divertor for 6 frames
328,98346,KLDT-O5WB,41.3729,KLDT-E5WE,Multiple UFOs within the divertor for 6 frames
329,98346,KLDT-O5WB,41.09182,KLDT-E5WD,UFO flying off the top of inboard side for two frames
330,98346,KLDT-O5WB,41.09182,KLDT-E5WE,UFO flying off the top of inboard side for two frames
331,98343,KLDT-O5WB,43.09533,KLDT-E5WD,Flash at outboard side (probably 4B). Also visible in KLDT-P5WA at frame 198.
332,98343,KLDT-O5WB,43.09533,KLDT-E5WE,Flash at outboard side (probably 4B). Also visible in KLDT-P5WA at frame 198.
333,98343,KLDT-O5WB,43.09533,KLDT-E5WD,Flash at outboard side (probably 4B)
334,98343,KLDT-O5WB,43.09533,KLDT-E5WE,Flash at outboard side (probably 4B)
335,98341,KLDT-O5WB,41.7774,KLDT-E5WD,"Bright flash at the outboard side (approx tile 8), small UFO seen flying from that location into the divertor for the next 3 frames"
336,98341,KLDT-O5WB,41.7774,KLDT-E5WE,"Bright flash at the outboard side (approx tile 8), small UFO seen flying from that location into the divertor for the next 3 frames"
337,98316,KLDT-O5WB,40.26115,KLDT-E5WC,"UFOS on npl B3. More UFOs @45.27 (frame 181) and lots of them @64.86. I cannot see those last ones on protection cameras, but can see on experiment and 1 small ufo on KL11-P1DB as reported."
338,98316,KLDT-O5WB,40.26115,KLDT-E5WD,"UFOS on npl B3. More UFOs @45.27 (frame 181) and lots of them @64.86. I cannot see those last ones on protection cameras, but can see on experiment and 1 small ufo on KL11-P1DB as reported."
339,98316,KLDT-O5WB,40.26115,KLDT-E5WE,"UFOS on npl B3. More UFOs @45.27 (frame 181) and lots of them @64.86. I cannot see those last ones on protection cameras, but can see on experiment and 1 small ufo on KL11-P1DB as reported."
340,98315,KLDT-O5WB,58.54056,KLDT-E5WC,UFOs
341,98315,KLDT-O5WB,58.54056,KLDT-E5WD,UFOs
342,98311,KLDT-O5WB,56.7879,KLDT-E5WC,UFOs close to T1 region. Also seen on KLDT-E5WD at 56.68750 (frame 1414)
343,98311,KLDT-O5WB,56.7879,KLDT-E5WD,UFOs close to T1 region. Also seen on KLDT-E5WD at 56.68750 (frame 1414)
344,98291,KLDT-O5WB,45.7611,KLDT-E5WC,"small blue UFO seen around 45.76s and 46.64 s, probably beryllium"
345,98291,KLDT-O5WB,45.7611,KLDT-E5WD,"small blue UFO seen around 45.76s and 46.64 s, probably beryllium"
346,98291,KLDT-O5WB,45.7611,KLDT-E5WE,"small blue UFO seen around 45.76s and 46.64 s, probably beryllium"
347,98197,KLDT-O5WB,52.02428,KLDT-E5WC,Clean up pulse after SPI last pulse: frame: 349
348,98197,KLDT-O5WB,52.02428,KLDT-E5WD,Clean up pulse after SPI last pulse: frame: 349
349,98190,KLDT-O5WB,50.30672,KLDT-E5WC,Frames: 306-309. Particles exploding in divertor area
350,98190,KLDT-O5WB,50.30672,KLDT-E5WD,Frames: 306-309. Particles exploding in divertor area
351,98186,KLDT-O5WB,45.46594,KLDT-E5WC,"UFOs lasting several frames. Similar to the one in 98184. Visible on protection camera as well and on KLDT-E5WD in frames 509 and
510. It looks like titanium and berillium from spectroscopy data. Very small spicks."
352,98186,KLDT-O5WB,45.46594,KLDT-E5WD,"UFOs lasting several frames. Similar to the one in 98184. Visible on protection camera as well and on KLDT-E5WD in frames 509 and
510. It looks like titanium and berillium from spectroscopy data. Very small spicks."
353,98186,KLDT-O5WB,45.46594,KLDT-E5WE,"UFOs lasting several frames. Similar to the one in 98184. Visible on protection camera as well and on KLDT-E5WD in frames 509 and
510. It looks like titanium and berillium from spectroscopy data. Very small spicks."
354,98184,KLDT-O5WB,45.26628,KLDT-E5WC,"UFOs. I think also briefly seen on KLDT-E5WD at 45.18750 and on
Protection camera. It looks like titanium and berillium from spectroscopy data."
355,98184,KLDT-O5WB,45.26628,KLDT-E5WD,"UFOs. I think also briefly seen on KLDT-E5WD at 45.18750 and on
Protection camera. It looks like titanium and berillium from spectroscopy data."
356,98184,KLDT-O5WB,45.26628,KLDT-E5WE,"UFOs. I think also briefly seen on KLDT-E5WD at 45.18750 and on
Protection camera. It looks like titanium and berillium from spectroscopy data."
357,98125,KLDT-O5WB,49.52041,KLDT-E5WC,REs strike top of Tile 1 or HFGC shower of particles confirmed by KLDT-O5WB
358,98125,KLDT-O5WB,49.52041,KLDT-E5WD,REs strike top of Tile 1 or HFGC shower of particles confirmed by KLDT-O5WB
359,98125,KLDT-O5WB,49.52041,KLDT-E5WE,REs strike top of Tile 1 or HFGC shower of particles confirmed by KLDT-O5WB
360,98059,KLDT-O5WB,48.50607,KLDT-E5WC,UFOs in cleanup pulse
361,98059,KLDT-O5WB,48.50607,KLDT-E5WD,UFOs in cleanup pulse
362,98059,KLDT-O5WB,48.50607,KLDT-E5WE,UFOs in cleanup pulse
363,98052,KLDT-O5WB,40.927,KLDT-E5WC,Strnage flash during breakdown. Nothing shows up on Spectroscopy
364,98052,KLDT-O5WB,40.927,KLDT-E5WD,Strnage flash during breakdown. Nothing shows up on Spectroscopy
365,98052,KLDT-O5WB,40.927,KLDT-E5WE,Strnage flash during breakdown. Nothing shows up on Spectroscopy
366,98042,KLDT-O5WB,51.26828,KLDT-E5WC,Diagnostic coordinator confirmed that it was Titanium. It is observed on the Upper Dump Plates
367,98042,KLDT-O5WB,51.26828,KLDT-E5WD,Diagnostic coordinator confirmed that it was Titanium. It is observed on the Upper Dump Plates
368,98040,KLDT-O5WB,51.11119,KLDT-E5WC,According to Diagnostic Coordinator is Titanium
369,98040,KLDT-O5WB,51.11119,KLDT-E5WD,According to Diagnostic Coordinator is Titanium
370,98026,KLDT-O5WB,50.27398,KLDT-E5WC,Many UFOs coming from the divertor. Also seen by KLDT-E5WC and KLDT-E5WD (Dbeta filter)
371,98026,KLDT-O5WB,50.27398,KLDT-E5WD,Many UFOs coming from the divertor. Also seen by KLDT-E5WC and KLDT-E5WD (Dbeta filter)
372,98006,KLDT-O5WB,44.4874,KLDT-E5WC,Many UFO's flying around on this clean up pulse after a disrupted one. This one wasn't great.
373,98006,KLDT-O5WB,44.4874,KLDT-E5WD,Many UFO's flying around on this clean up pulse after a disrupted one. This one wasn't great.
374,97988,KLDT-O5WB,50.18,KLDT-E5WC,Looks like another Ti UFo dropping
375,97988,KLDT-O5WB,50.18,KLDT-E5WD,Looks like another Ti UFo dropping
376,97988,KLDT-O5WB,50.18,KLDT-E5WE,Looks like another Ti UFo dropping
377,97987,KLDT-O5WB,50.18166,KLDT-E5WC,"Ti UFO, as seen in spectroscopy"
378,97987,KLDT-O5WB,50.18166,KLDT-E5WD,"Ti UFO, as seen in spectroscopy"
379,97987,KLDT-O5WB,50.18166,KLDT-E5WE,"Ti UFO, as seen in spectroscopy"
380,97980,KLDT-O5WB,64.57942,KLDT-E5WC,"From spectroscopy data il looks like there is some iron, titanium and molybdenum. Also seen on KLDT- E5WD"
381,97980,KLDT-O5WB,64.57942,KLDT-E5WD,"From spectroscopy data il looks like there is some iron, titanium and molybdenum. Also seen on KLDT- E5WD"
382,97977,KLDT-O5WB,48.05095,KLDT-E5WD,Frames: 250-260 -Lots of UFOs around the beam duct and antennas
383,97976,KLDT-O5WB,47.89523,KLDT-E5WD,Frames:245-270 show UFOs interacting with the ICRH antenas and outer guard limiter
384,97893,KLDT-O5WB,48.21869,KLDT-E5WC,Very bright blue flash on outboard wall.
385,97893,KLDT-O5WB,48.21869,KLDT-E5WD,Very bright blue flash on outboard wall.
386,97893,KLDT-O5WB,48.21869,KLDT-E5WE,Very bright blue flash on outboard wall.
387,97886,KLDT-O5WB,51.17272,KLDT-E5WC,An UFO flying off the vicinity of 3B NPL for 5 frames ending with a bright flash at 51.2935 sec; associated with titanium signal.
388,97886,KLDT-O5WB,51.17272,KLDT-E5WD,An UFO flying off the vicinity of 3B NPL for 5 frames ending with a bright flash at 51.2935 sec; associated with titanium signal.
389,97886,KLDT-O5WB,51.17272,KLDT-E5WE,An UFO flying off the vicinity of 3B NPL for 5 frames ending with a bright flash at 51.2935 sec; associated with titanium signal.
390,97853,KLDT-O5WB,48.28547,KLDT-E5WC,Same as 97844
391,97853,KLDT-O5WB,48.28547,KLDT-E5WD,Same as 97844
392,97852,KLDT-O5WB,48.63909,KLDT-E5WC,Same as 97844
393,97852,KLDT-O5WB,48.63909,KLDT-E5WD,Same as 97844
394,97851,KLDT-O5WB,49.225,KLDT-E5WC,Bright flash at the top of the outboard side; associated with a titanium signal in KT2.
395,97851,KLDT-O5WB,49.225,KLDT-E5WD,Bright flash at the top of the outboard side; associated with a titanium signal in KT2.
396,97851,KLDT-O5WB,48.02048,KLDT-E5WC,Same as 97844;
397,97851,KLDT-O5WB,48.02048,KLDT-E5WD,Same as 97844;
398,97849,KLDT-O5WB,51.93033,KLDT-E5WC,Particularly many particles at NBI
399,97849,KLDT-O5WB,51.93033,KLDT-E5WD,Particularly many particles at NBI
400,97849,KLDT-O5WB,47.91585,KLDT-E5WC,"Same as 97844 - there are lot more particles visible (compared to previous pulses) in the subsequent frames, especially at 48.39768"
401,97849,KLDT-O5WB,47.91585,KLDT-E5WD,"Same as 97844 - there are lot more particles visible (compared to previous pulses) in the subsequent frames, especially at 48.39768"
402,97849,KLDT-O5WB,47.91585,KLDT-E5WC,"Same as 97844 - there are lot more particles visible (compared to previous pulses) in the subsequent frames, especially at 48.39768"
403,97849,KLDT-O5WB,47.91585,KLDT-E5WD,"Same as 97844 - there are lot more particles visible (compared to previous pulses) in the subsequent frames, especially at 48.39768"
404,97847,KLDT-O5WB,50.89454,KLDT-E5WC,Bright flash at the top of the chamber (outboard side)
405,97847,KLDT-O5WB,50.89454,KLDT-E5WD,Bright flash at the top of the chamber (outboard side)
406,97847,KLDT-O5WB,48.40601,KLDT-E5WC,Same as 97844
407,97847,KLDT-O5WB,48.40601,KLDT-E5WD,Same as 97844
408,97845,KLDT-O5WB,48.50685,KLDT-E5WC,Same as 97844
409,97845,KLDT-O5WB,48.50685,KLDT-E5WD,Same as 97844
410,97844,KLDT-O5WB,48.18361,KLDT-E5WC,"Particles on the outboard side, seemingly coming out of NBI, also on a few subsequent frames."
411,97844,KLDT-O5WB,48.18361,KLDT-E5WD,"Particles on the outboard side, seemingly coming out of NBI, also on a few subsequent frames."
412,97844,KLDT-O5WB,48.18361,KLDT-E5WE,"Particles on the outboard side, seemingly coming out of NBI, also on a few subsequent frames."
413,97841,KLDT-O5WB,52.14454,KLDT-E5WC,2 frame bright purple UFO. Concurrent with titanium spike
414,97841,KLDT-O5WB,52.14454,KLDT-E5WD,2 frame bright purple UFO. Concurrent with titanium spike
415,97841,KLDT-O5WB,52.14454,KLDT-E5WE,2 frame bright purple UFO. Concurrent with titanium spike
416,97815,KLDT-O5WB,42.93178,KLDT-E5WC,UFOs coming out of the WoPL. Also seen by KLDT-P5WA and KLDT- E5WD.
417,97815,KLDT-O5WB,42.93178,KLDT-E5WD,UFOs coming out of the WoPL. Also seen by KLDT-P5WA and KLDT- E5WD.
418,97815,KLDT-O5WB,42.93178,KLDT-E5WE,UFOs coming out of the WoPL. Also seen by KLDT-P5WA and KLDT- E5WD.
419,97814,KLDT-O5WB,43.21537,KLDT-E5WC,Slow UFO coming out of the divertor - also seen by KLDT-E5WD with Be II filter
420,97814,KLDT-O5WB,43.21537,KLDT-E5WD,Slow UFO coming out of the divertor - also seen by KLDT-E5WD with Be II filter
421,97814,KLDT-O5WB,43.21537,KLDT-E5WE,Slow UFO coming out of the divertor - also seen by KLDT-E5WD with Be II filter
422,97799,KLDT-O5WB,0.0,KLDT-E5WC,I ahve lost count of all the UFOs I have seen. Last pulse of the session i am going home.
423,97799,KLDT-O5WB,0.0,KLDT-E5WD,I ahve lost count of all the UFOs I have seen. Last pulse of the session i am going home.
424,97797,KLDT-O5WB,47.92,KLDT-E5WC,"Frames: 247;
279-281;327-329;331;336;361"
425,97797,KLDT-O5WB,47.92,KLDT-E5WD,"Frames: 247;
279-281;327-329;331;336;361"
426,97796,KLDT-O5WB,56.76287,KLDT-E5WC,Frame: 467. Lots of particles above the divertor. I can only see them with this camera.
