,Pulse,Op.Cam,Time,Exp.Cam,Disruption,Comments,Measured speed,Comments_personal,Initial_pos,Zone,Unnamed: 11
1286,104174,KLDT-O5WB,50.68639,KLDT-E5WD,0,Several UFOs around upper dump plate from 50s-55s,,,,,
1287,104174,KLDT-O5WB,50.68639,KLDT-E5WE,0,Several UFOs around upper dump plate from 50s-55s,,,,,
1288,104173,KLDT-O5WB,50.23474,KLDT-E5WC,0,several UFOs spotted mainly around UDPL from 50.2-56.7s,,,,,
1289,104173,KLDT-O5WB,50.23474,KLDT-E5WD,0,several UFOs spotted mainly around UDPL from 50.2-56.7s,,,,,
1290,104173,KLDT-O5WB,50.23474,KLDT-E5WE,0,several UFOs spotted mainly around UDPL from 50.2-56.7s,,,,,
1291,104172,KLDT-O5WB,40.23552,KLDT-E5WC,0,Weird blue streak at 40.235s and several UFOs spotted b/w 51.9s-54.6s,,,,,
1292,104172,KLDT-O5WB,40.23552,KLDT-E5WD,0,Weird blue streak at 40.235s and several UFOs spotted b/w 51.9s-54.6s,,,,,
1293,104172,KLDT-O5WB,40.23552,KLDT-E5WE,0,Weird blue streak at 40.235s and several UFOs spotted b/w 51.9s-54.6s,,,,,
1294,104143,KLDT-O5WB,51.57829,KLDT-E5WC,0,Large sparkle seen near upper dump plate - splits off into multiple UFOs,,,,,
1295,104143,KLDT-O5WB,51.57829,KLDT-E5WD,0,Large sparkle seen near upper dump plate - splits off into multiple UFOs,,,,,
1296,104143,KLDT-O5WB,51.57829,KLDT-E5WE,0,Large sparkle seen near upper dump plate - splits off into multiple UFOs,,,,,
1297,104143,KLDT-O5WB,51.41776,KLDT-E5WC,0,Multiple UFOs seen around reactor,,,,,
1298,104143,KLDT-O5WB,51.41776,KLDT-E5WD,0,Multiple UFOs seen around reactor,,,,,
1299,104143,KLDT-O5WB,51.41776,KLDT-E5WE,0,Multiple UFOs seen around reactor,,,,,
1300,104143,KLDT-O5WB,50.85563,KLDT-E5WC,0,UFO seen on inner wall,,,,,
1301,104143,KLDT-O5WB,50.85563,KLDT-E5WD,0,UFO seen on inner wall,,,,,
1302,104143,KLDT-O5WB,50.85563,KLDT-E5WE,0,UFO seen on inner wall,,,,,
1303,104137,KLDT-O5WB,46.45,KLDT-E5WC,48.243,bright UFO near upper dump plate,,,,,
1304,104137,KLDT-O5WB,46.45,KLDT-E5WD,48.243,bright UFO near upper dump plate,,,,,
1305,104137,KLDT-O5WB,46.45,KLDT-E5WE,48.243,bright UFO near upper dump plate,,,,,
1306,104129,KLDT-O5WB,53.80412,KLDT-E5WC,0,Bright yellow UFO from outer wall. Not visible on protection cam.,,,,,
1307,104129,KLDT-O5WB,53.80412,KLDT-E5WD,0,Bright yellow UFO from outer wall. Not visible on protection cam.,,,,,
1308,104129,KLDT-O5WB,53.80412,KLDT-E5WE,0,Bright yellow UFO from outer wall. Not visible on protection cam.,,,,,
1309,104088,KLDT-O5WB,47.35488,KLDT-E5WC,55.418,Bright white flash. Not visible on prtoection cam.,,,,,
1310,104088,KLDT-O5WB,47.35488,KLDT-E5WD,55.418,Bright white flash. Not visible on prtoection cam.,,,,,
1311,104088,KLDT-O5WB,47.35488,KLDT-E5WE,55.418,Bright white flash. Not visible on prtoection cam.,,,,,
1312,104073,KLDT-O5WB,48.55054,KLDT-E5WC,0,Particles at the outboard side hroughout the pulse,,,,,
1313,104073,KLDT-O5WB,48.55054,KLDT-E5WD,0,Particles at the outboard side hroughout the pulse,,,,,
1314,104073,KLDT-O5WB,48.55054,KLDT-E5WE,0,Particles at the outboard side hroughout the pulse,,,,,
1315,104073,KLDT-O5WB,48.14945,KLDT-E5WC,0,Particles falling from the top throughout the pulse,,,,,
1316,104073,KLDT-O5WB,48.14945,KLDT-E5WD,0,Particles falling from the top throughout the pulse,,,,,
1317,104073,KLDT-O5WB,48.14945,KLDT-E5WE,0,Particles falling from the top throughout the pulse,,,,,
1318,104072,KLDT-O5WB,49.12656,KLDT-E5WC,0,Particles falling from the top throughout the pulse,,,,,
1319,104072,KLDT-O5WB,49.12656,KLDT-E5WD,0,Particles falling from the top throughout the pulse,,,,,
1320,104072,KLDT-O5WB,49.12656,KLDT-E5WE,0,Particles falling from the top throughout the pulse,,,,,
1321,104072,KLDT-O5WB,48.16323,KLDT-E5WC,0,Particles at the outboard side hroughout the pulse,,,,,
1322,104072,KLDT-O5WB,48.16323,KLDT-E5WD,0,Particles at the outboard side hroughout the pulse,,,,,
1323,104072,KLDT-O5WB,48.16323,KLDT-E5WE,0,Particles at the outboard side hroughout the pulse,,,,,
1324,104071,KLDT-O5WB,48.99824,KLDT-E5WC,0,Particles falling from the top throughout the pulse,,,,,
1325,104071,KLDT-O5WB,48.99824,KLDT-E5WD,0,Particles falling from the top throughout the pulse,,,,,
1326,104071,KLDT-O5WB,48.99824,KLDT-E5WE,0,Particles falling from the top throughout the pulse,,,,,
1327,104071,KLDT-O5WB,48.39603,KLDT-E5WC,0,Particles at the outboard side hroughout the pulse,,,,,
1328,104071,KLDT-O5WB,48.39603,KLDT-E5WD,0,Particles at the outboard side hroughout the pulse,,,,,
1329,104071,KLDT-O5WB,48.39603,KLDT-E5WE,0,Particles at the outboard side hroughout the pulse,,,,,
1330,104070,KLDT-O5WB,48.89132,KLDT-E5WC,60.026,Lots of UFOs fallign from the top of the vessel from this point until the end of the pulse,,,,,
1331,104070,KLDT-O5WB,48.89132,KLDT-E5WD,60.026,Lots of UFOs fallign from the top of the vessel from this point until the end of the pulse,,,,,
1332,104070,KLDT-O5WB,48.89132,KLDT-E5WE,60.026,Lots of UFOs fallign from the top of the vessel from this point until the end of the pulse,,,,,
1333,104069,KLDT-O5WB,50.58572,KLDT-E5WC,54.595,Lots of particles falling down fro mthe top of the vessel from this point until the end of the pulse,,,,,
1334,104069,KLDT-O5WB,50.58572,KLDT-E5WD,54.595,Lots of particles falling down fro mthe top of the vessel from this point until the end of the pulse,,,,,
1335,104069,KLDT-O5WB,50.58572,KLDT-E5WE,54.595,Lots of particles falling down fro mthe top of the vessel from this point until the end of the pulse,,,,,
1336,104065,KLDT-O5WB,48.82916,KLDT-E5WC,60.027,"Lot of UFOs at the top of the vessel, until ~51.87873",,,,,
1337,104065,KLDT-O5WB,48.82916,KLDT-E5WD,60.027,"Lot of UFOs at the top of the vessel, until ~51.87873",,,,,
1338,104065,KLDT-O5WB,48.82916,KLDT-E5WE,60.027,"Lot of UFOs at the top of the vessel, until ~51.87873",,,,,
1339,104055,KLDT-O5WB,41.98616,KLDT-E5WD,0,Titanium UFO seen dropping from upper dump plate and exploding - clear peak in spectroscopy at this time,,,,,
1340,104052,KLDT-O5WB,67.39208,KLDT-E5WC,0,Quite a few Beryllium UFOs from the outer wall - 2 frames. Another very bright at 68.19443 for 3 frames.,,,,,
1341,104052,KLDT-O5WB,67.39208,KLDT-E5WD,0,Quite a few Beryllium UFOs from the outer wall - 2 frames. Another very bright at 68.19443 for 3 frames.,,,,,
1342,104052,KLDT-O5WB,67.39208,KLDT-E5WE,0,Quite a few Beryllium UFOs from the outer wall - 2 frames. Another very bright at 68.19443 for 3 frames.,,,,,
1343,104050,KLDT-O5WB,48.95893,KLDT-E5WC,50.944,"More Titanium UFOs @47.99602, 48.79855, 48.95893 (2frames), 49.40066, 49.76191 (2 frames), 51.00629 (also a very cool frame of the start of DMV gas where some tendrils from the cloud are visible)",,,,,
1344,104050,KLDT-O5WB,48.95893,KLDT-E5WD,50.944,"More Titanium UFOs @47.99602, 48.79855, 48.95893 (2frames), 49.40066, 49.76191 (2 frames), 51.00629 (also a very cool frame of the start of DMV gas where some tendrils from the cloud are visible)",,,,,
1345,104050,KLDT-O5WB,48.95893,KLDT-E5WE,50.944,"More Titanium UFOs @47.99602, 48.79855, 48.95893 (2frames), 49.40066, 49.76191 (2 frames), 51.00629 (also a very cool frame of the start of DMV gas where some tendrils from the cloud are visible)",,,,,
1346,104048,KLDT-O5WB,48.22376,KLDT-E5WC,59.111,Very bright Ti(?) UFO from UPDT. Blue one at 48.34422. Curious 2 at 48.42452 for 4 frames. Blue jet at 48.62529. Another Ti(?) UFO at 51.75566.,,,,,
1347,104048,KLDT-O5WB,48.22376,KLDT-E5WD,59.111,Very bright Ti(?) UFO from UPDT. Blue one at 48.34422. Curious 2 at 48.42452 for 4 frames. Blue jet at 48.62529. Another Ti(?) UFO at 51.75566.,,,,,
1348,104048,KLDT-O5WB,48.22376,KLDT-E5WE,59.111,Very bright Ti(?) UFO from UPDT. Blue one at 48.34422. Curious 2 at 48.42452 for 4 frames. Blue jet at 48.62529. Another Ti(?) UFO at 51.75566.,,,,,
1349,104019,KLDT-O5WB,50.42563,KLDT-E5WD,0,UFO spotted in a single frame close to divertor region,,,,,
1350,104008,KLDT-O5WB,50.88689,KLDT-E5WC,0,Bright event visible in the divertor region towards LFS,,,,,
1351,104008,KLDT-O5WB,50.88689,KLDT-E5WD,0,Bright event visible in the divertor region towards LFS,,,,,
1352,104008,KLDT-O5WB,50.88689,KLDT-E5WE,0,Bright event visible in the divertor region towards LFS,,,,,
1353,103985,KLDT-O5WB,57.42228,KLDT-E5WC,0,Ufo briefly seen near upper dump plate,,,,,
1354,103985,KLDT-O5WB,57.42228,KLDT-E5WD,0,Ufo briefly seen near upper dump plate,,,,,
1355,103983,KLDT-O5WB,53.00312,KLDT-E5WC,0,Another ufo near upper dump plate,,,,,
1356,103983,KLDT-O5WB,53.00312,KLDT-E5WD,0,Another ufo near upper dump plate,,,,,
1357,103983,KLDT-O5WB,53.00312,KLDT-E5WE,0,Another ufo near upper dump plate,,,,,
1358,103983,KLDT-O5WB,50.67544,KLDT-E5WC,0,Ufo appears briefly near upper dump plate,,,,,
1359,103983,KLDT-O5WB,50.67544,KLDT-E5WD,0,Ufo appears briefly near upper dump plate,,,,,
1360,103983,KLDT-O5WB,50.67544,KLDT-E5WE,0,Ufo appears briefly near upper dump plate,,,,,
1361,103982,KLDT-O5WB,49.7809,KLDT-E5WC,0,UFO appears near outer wall for single frame,,,,,
1362,103982,KLDT-O5WB,49.7809,KLDT-E5WD,0,UFO appears near outer wall for single frame,,,,,
1363,103982,KLDT-O5WB,49.7809,KLDT-E5WE,0,UFO appears near outer wall for single frame,,,,,
1364,103981,KLDT-O5WB,53.69633,KLDT-E5WC,57.268,UFO breaks off from outer wall and moves across to the right in following frames,,,,,
1365,103981,KLDT-O5WB,53.69633,KLDT-E5WD,57.268,UFO breaks off from outer wall and moves across to the right in following frames,,,,,
1366,103981,KLDT-O5WB,53.69633,KLDT-E5WE,57.268,UFO breaks off from outer wall and moves across to the right in following frames,,,,,
1367,103981,KLDT-O5WB,51.08846,KLDT-E5WC,57.268,UFO (?) see near upper dump plates. Only appears for a single frame,,,,,
1368,103981,KLDT-O5WB,51.08846,KLDT-E5WD,57.268,UFO (?) see near upper dump plates. Only appears for a single frame,,,,,
1369,103981,KLDT-O5WB,51.08846,KLDT-E5WE,57.268,UFO (?) see near upper dump plates. Only appears for a single frame,,,,,
1370,103980,KLDT-O5WB,41.74925,KLDT-E5WC,62.462,Again we see a number of UFOs appear near divertor towards start of pulse and can be seen for a few frames,,,,,
1371,103980,KLDT-O5WB,41.74925,KLDT-E5WD,62.462,Again we see a number of UFOs appear near divertor towards start of pulse and can be seen for a few frames,,,,,
1372,103980,KLDT-O5WB,41.74925,KLDT-E5WE,62.462,Again we see a number of UFOs appear near divertor towards start of pulse and can be seen for a few frames,,,,,
1373,103979,KLDT-O5WB,42.034738,KLDT-E5WC,61.558,A number of UFOs appear towards start of pulse near divertor. Visible for a number of frames.,,,,,
1374,103979,KLDT-O5WB,42.034738,KLDT-E5WD,61.558,A number of UFOs appear towards start of pulse near divertor. Visible for a number of frames.,,,,,
1375,103979,KLDT-O5WB,42.034738,KLDT-E5WE,61.558,A number of UFOs appear towards start of pulse near divertor. Visible for a number of frames.,,,,,
1376,103977,KLDT-O5WB,57.96719,KLDT-E5WC,0,Bright spot near inner wall,,,,,
1377,103977,KLDT-O5WB,57.96719,KLDT-E5WD,0,Bright spot near inner wall,,,,,
1378,103977,KLDT-O5WB,57.96719,KLDT-E5WE,0,Bright spot near inner wall,,,,,
1379,103966,KLDT-O5WB,42.29933,KLDT-E5WD,46.586,UFOs coming during the pulse from tile 7 very likely.,,,,,
1380,103966,KLDT-O5WB,42.29933,KLDT-E5WE,46.586,UFOs coming during the pulse from tile 7 very likely.,,,,,
1381,103966,KLDT-O5WB,44.86778,KLDT-E5WD,46.586,Blue UFO visible on innerwall two frames.,,,,,
1382,103966,KLDT-O5WB,44.86778,KLDT-E5WE,46.586,Blue UFO visible on innerwall two frames.,,,,,
1383,103965,KLDT-O5WB,52.97719,KLDT-E5WD,0,A pretty big UFO coming down from UDPT.,,,,,
1384,103965,KLDT-O5WB,52.97719,KLDT-E5WE,0,A pretty big UFO coming down from UDPT.,,,,,
1385,103958,KLDT-O5WB,51.23575,KLDT-E5WC,63.862,UFO apear on the UDPT and on REION4 at 51.23575s.,,,,,
1386,103958,KLDT-O5WB,51.23575,KLDT-E5WD,63.862,UFO apear on the UDPT and on REION4 at 51.23575s.,,,,,
1387,103958,KLDT-O5WB,51.23575,KLDT-E5WE,63.862,UFO apear on the UDPT and on REION4 at 51.23575s.,,,,,
1388,103955,KLDT-O5WB,52.90433,KLDT-E5WD,0,UFOs in the divertor region b/w 371-400 frames,,,,,
1389,103955,KLDT-O5WB,52.90433,KLDT-E5WE,0,UFOs in the divertor region b/w 371-400 frames,,,,,
1390,103954,KLDT-O5WB,41.7598,KLDT-E5WD,51.312,UFO in divertor region,,,,,
1391,103954,KLDT-O5WB,41.7598,KLDT-E5WE,51.312,UFO in divertor region,,,,,
1392,103952,KLDT-O5WB,42.02267,KLDT-E5WD,0,Several UFOs spotted b/w 41.7-42.6seconds,,,,,
1393,103952,KLDT-O5WB,42.02267,KLDT-E5WE,0,Several UFOs spotted b/w 41.7-42.6seconds,,,,,
1394,103950,KLDT-O5WB,54.12695,KLDT-E5WC,57.948,A flurry of UFO's in similar position to previous session pulses.,,,,,
1395,103950,KLDT-O5WB,54.12695,KLDT-E5WD,57.948,A flurry of UFO's in similar position to previous session pulses.,,,,,
1396,103950,KLDT-O5WB,54.12695,KLDT-E5WE,57.948,A flurry of UFO's in similar position to previous session pulses.,,,,,
1397,103948,KLDT-O5WB,50.55536,KLDT-E5WC,0,A series of small UFO's in the UDPT region frames 312-320. Similar events seen throughout pulse.,,,,,
1398,103948,KLDT-O5WB,50.55536,KLDT-E5WD,0,A series of small UFO's in the UDPT region frames 312-320. Similar events seen throughout pulse.,,,,,
1399,103948,KLDT-O5WB,50.55536,KLDT-E5WE,0,A series of small UFO's in the UDPT region frames 312-320. Similar events seen throughout pulse.,,,,,
1400,103941,KLDT-O5WB,43.47919,KLDT-E5WC,49.909,UFO in UDPT region frame 136-141 (smaller one visible at frame 128-129). Really clear on KLDT- E5WD frames 353-361 and also on KLDT-P5WA frame 213.,,,,,
1401,103941,KLDT-O5WB,43.47919,KLDT-E5WD,49.909,UFO in UDPT region frame 136-141 (smaller one visible at frame 128-129). Really clear on KLDT- E5WD frames 353-361 and also on KLDT-P5WA frame 213.,,,,,
1402,103941,KLDT-O5WB,43.47919,KLDT-E5WE,49.909,UFO in UDPT region frame 136-141 (smaller one visible at frame 128-129). Really clear on KLDT- E5WD frames 353-361 and also on KLDT-P5WA frame 213.,,,,,
1403,103925,KLDT-O5WB,54.27813,KLDT-E5WC,59.233,"Multiple UFOs at different times. The one here is the brightest. Other times: 53.55584s, 53.87705s, 53.99738s, 54.11767s, 54.23807s and 54.59943s)",,,,,
1404,103925,KLDT-O5WB,54.27813,KLDT-E5WE,59.233,"Multiple UFOs at different times. The one here is the brightest. Other times: 53.55584s, 53.87705s, 53.99738s, 54.11767s, 54.23807s and 54.59943s)",,,,,
1405,103923,KLDT-O5WB,52.92538,KLDT-E5WC,0,"Multiple UFOs at observed at the UDPT, outer wall, and divertor (other times are: 49.07283s, 49.27366s, 52.68486s and 52.64471s)",,,,,
1406,103918,KLDT-O5WB,55.78395,KLDT-E5WD,56.831,Ti UFO over 7 frames (one frame has no UFO),,,,,
1407,103918,KLDT-O5WB,55.78395,KLDT-E5WE,56.831,Ti UFO over 7 frames (one frame has no UFO),,,,,
1408,103913,KLDT-O5WB,49.39117,KLDT-E5WC,50.989,"A blue UFO seen on WOPL and a few frames later other, as well a typical UFO appears on UDPT.",,,,,
1409,103913,KLDT-O5WB,49.39117,KLDT-E5WD,50.989,"A blue UFO seen on WOPL and a few frames later other, as well a typical UFO appears on UDPT.",,,,,
1410,103913,KLDT-O5WB,49.39117,KLDT-E5WE,50.989,"A blue UFO seen on WOPL and a few frames later other, as well a typical UFO appears on UDPT.",,,,,
1411,103912,KLDT-O5WB,48.43746,KLDT-E5WD,49.034,Blue UFO appear on inner wall (?),0,"Seen in one frame with op cam, not visible in exp cameras.","(706, 459)",,
1412,103906,KLDT-O5WB,48.47687,KLDT-E5WD,49.089,A typical UFO has appeared on UDPT.,754,This one has been measured with the op camera in two frames.,"(522, 140)",,
1413,103889,KLDT-O5WB,44.67246,KLDT-E5WD,0,Unusual UFO on the outer bottom for 2 frames.,,,,,
1414,103889,KLDT-O5WB,44.67246,KLDT-E5WE,0,Unusual UFO on the outer bottom for 2 frames.,,,,,
1415,103888,KLDT-O5WB,43.48447,KLDT-E5WD,0,splitting Ti UFO over 4 frames,,,,,
1416,103888,KLDT-O5WB,43.48447,KLDT-E5WE,0,splitting Ti UFO over 4 frames,,,,,
1417,103885,KLDT-O5WB,45.69006,KLDT-E5WD,0,Interestingly shaped Ti UFO,,,,,
1418,103885,KLDT-O5WB,45.69006,KLDT-E5WE,0,Interestingly shaped Ti UFO,,,,,
1419,103858,KLDT-O5WB,50.12231,KLDT-E5WD,57.775,UFO appeared on the WOPL and later few UFOs on UDPT (Ti).,,,,,
1420,103858,KLDT-O5WB,50.12231,KLDT-E5WE,57.775,UFO appeared on the WOPL and later few UFOs on UDPT (Ti).,,,,,
1421,103857,KLDT-O5WB,50.31643,KLDT-E5WD,0,Another pulse during which a UFO (Ti) appeared on UDPT more than once.,,,,,
1422,103857,KLDT-O5WB,50.31643,KLDT-E5WE,0,Another pulse during which a UFO (Ti) appeared on UDPT more than once.,,,,,
1423,103855,KLDT-O5WB,49.98858,KLDT-E5WD,57.283,A few UFOs (Ti-according to JETDSP) from time to time appeared on UDPT throughout the pulse.,,,,,
1424,103855,KLDT-O5WB,49.98858,KLDT-E5WE,57.283,A few UFOs (Ti-according to JETDSP) from time to time appeared on UDPT throughout the pulse.,,,,,
1425,103853,KLDT-O5WB,50.91598,KLDT-E5WD,57.526,UFOs (titanium) appear during 5 seconds of the pulse from time to time on UDPT.,,,,,
1426,103853,KLDT-O5WB,50.91598,KLDT-E5WE,57.526,UFOs (titanium) appear during 5 seconds of the pulse from time to time on UDPT.,,,,,
1427,103851,KLDT-O5WB,50.51593,KLDT-E5WD,55.101,"Quite a large UFO has appeared on LH antena and on UDPT also at
51.27s and 54.931s(Ti).",,,,,
1428,103851,KLDT-O5WB,50.51593,KLDT-E5WE,55.101,"Quite a large UFO has appeared on LH antena and on UDPT also at
51.27s and 54.931s(Ti).",,,,,
1429,103850,KLDT-O5WB,53.3262,KLDT-E5WD,56.44,Big UFO on UDPT (Ti). Also few UFOs during and after disruption seen on divertor at 56.4374s by KL11-P1DB camera.,,,,,
1430,103850,KLDT-O5WB,53.3262,KLDT-E5WE,56.44,Big UFO on UDPT (Ti). Also few UFOs during and after disruption seen on divertor at 56.4374s by KL11-P1DB camera.,,,,,
1431,103849,KLDT-O5WB,53.88824,KLDT-E5WE,0,Some UFOs visible around REION4 and on UDPT at 51.199s few frames.,,,,,
1432,103838,KLDT-O5WB,48.53278,KLDT-E5WC,50.302,Two titanium UFOs shortly before disruption.,,,,,
1433,103838,KLDT-O5WB,48.53278,KLDT-E5WD,50.302,Two titanium UFOs shortly before disruption.,,,,,
1434,103838,KLDT-O5WB,48.53278,KLDT-E5WE,50.302,Two titanium UFOs shortly before disruption.,,,,,
1435,103835,KLDT-O5WB,48.72395,KLDT-E5WC,49.954,3 frame UFO from top. Possibly Ni,,,,,
1436,103835,KLDT-O5WB,48.72395,KLDT-E5WD,49.954,3 frame UFO from top. Possibly Ni,,,,,
1437,103835,KLDT-O5WB,48.72395,KLDT-E5WE,49.954,3 frame UFO from top. Possibly Ni,,,,,
1438,103830,KLDT-O5WB,50.91532,KLDT-E5WC,0,Large Ti UFO,,,,,
1439,103830,KLDT-O5WB,50.91532,KLDT-E5WD,0,Large Ti UFO,,,,,
1440,103816,KLDT-O5WB,47.52139,KLDT-E5WD,48.02,Laarge UFO ffor 3 frames,12700,"I assume there are lots of different UFOs. Otherwise, the speed would be something of the likes of 12700. Still marked just in case","(127, 126)",,
1441,103816,KLDT-O5WB,47.52139,KLDT-E5WE,48.02,Laarge UFO ffor 3 frames,0,Tracked with fast camera barely any movement,"(103, 98)",,
1442,103816,KLDT-O5WB,46.7988,KLDT-E5WC,48.02,Laarge UFO falling from the top for 2 frames,,,,,
1443,103816,KLDT-O5WB,46.7988,KLDT-E5WD,48.02,Laarge UFO falling from the top for 2 frames,,,,,
1444,103816,KLDT-O5WB,46.7988,KLDT-E5WE,48.02,Laarge UFO falling from the top for 2 frames,,,,,
1445,103814,KLDT-O5WB,41.49121,KLDT-E5WD,0,"Spectacular ""exploding"" UFO at start up",,,,,
1446,103809,KLDT-O5WB,51.31883,KLDT-E5WC,0,Is that a UFO or some radiation from a recessed are between the top inner sausages and the limiters?,,,,,
1447,103809,KLDT-O5WB,51.31883,KLDT-E5WD,0,Is that a UFO or some radiation from a recessed are between the top inner sausages and the limiters?,,,,,
1448,103809,KLDT-O5WB,51.31883,KLDT-E5WE,0,Is that a UFO or some radiation from a recessed are between the top inner sausages and the limiters?,,,,,
1449,103806,KLDT-O5WB,56.2243,KLDT-E5WD,56.252,Titanium UFO possibly causing the disruption,1111,It simply appears in both OP and E5WD. The blob ‘expands’ rather than moves.,"(199, 87)",,
1450,103800,KLDT-O5WB,50.03907,KLDT-E5WC,0,Many UFOs throughout the pulse coming from the outer limiters,,,,,
1451,103800,KLDT-O5WB,50.03907,KLDT-E5WD,0,Many UFOs throughout the pulse coming from the outer limiters,,,,,
1452,103800,KLDT-O5WB,50.03907,KLDT-E5WE,0,Many UFOs throughout the pulse coming from the outer limiters,,,,,
1453,103763,KLDT-O5WB,55.08022,KLDT-E5WC,0,Bright UFO on the outboard side,,,,,
1454,103763,KLDT-O5WB,55.08022,KLDT-E5WD,0,Bright UFO on the outboard side,,,,,
1455,103763,KLDT-O5WB,55.08022,KLDT-E5WE,0,Bright UFO on the outboard side,,,,,
1456,103716,KLDT-O5WB,61.16792,KLDT-E5WD,0,UFO spotted around upper dump plate at 53.78214 and 61.16792s.,,,,,
1457,103716,KLDT-O5WB,61.16792,KLDT-E5WE,0,UFO spotted around upper dump plate at 53.78214 and 61.16792s.,,,,,
1458,103715,KLDT-O5WB,53.03612,KLDT-E5WD,0,Couple of UFOs spotted b/w 53 and 58 seconds,,,,,
1459,103715,KLDT-O5WB,53.03612,KLDT-E5WE,0,Couple of UFOs spotted b/w 53 and 58 seconds,,,,,
1460,103713,KLDT-O5WB,59.57156,KLDT-E5WD,0,Couple of UFOs spotted b/w 59 and 61 seconds.,,,,,
1461,103713,KLDT-O5WB,59.57156,KLDT-E5WE,0,Couple of UFOs spotted b/w 59 and 61 seconds.,,,,,
1462,103705,KLDT-O5WB,48.4,KLDT-E5WC,52.987,Many UFOs throughout pulse over entire vessel,,,,,
1463,103705,KLDT-O5WB,48.4,KLDT-E5WD,52.987,Many UFOs throughout pulse over entire vessel,,,,,
1464,103705,KLDT-O5WB,48.4,KLDT-E5WE,52.987,Many UFOs throughout pulse over entire vessel,,,,,
1465,103702,KLDT-O5WB,47.48,KLDT-E5WD,0,UFO impact on UDPT,,,,,
1466,103702,KLDT-O5WB,47.48,KLDT-E5WE,0,UFO impact on UDPT,,,,,
1467,103662,KLDT-O5WB,40.77137,KLDT-E5WC,50.546,Large UFO at top of vessel near start of pulse,,,,,
1468,103662,KLDT-O5WB,40.77137,KLDT-E5WD,50.546,Large UFO at top of vessel near start of pulse,,,,,
1469,103662,KLDT-O5WB,40.77137,KLDT-E5WE,50.546,Large UFO at top of vessel near start of pulse,,,,,
1470,103660,KLDT-O5WB,46.28214,KLDT-E5WC,50.856,"Moving flash above the outer divertor for 2 frames (maybe arc?), then another one in the same location at 46.48296.",,,,,
